data,mes,ano,temp_min,temp_media,temp_max,amplitude_termica,orvalho,umidade_relativa_min,umidade_relativa_media,velocidade_vento_media,velocidade_vento_max,pressao_atm_media,precipitacao_total,obitos_feminino,obitos_masculino,obitos_infantil,obitos_total
08mar2020,3,2020,18,21.1,26.4,8.3999996,16.5,55,76,2.5,8,918,.2,25,14,,39
11mar2020,3,2020,18,23.200001,30.4,12.4,16.700001,39,68.5,1.7,9.1999998,918.20001,0,22,28,,50
06mar2020,3,2020,18,20.700001,26.6,8.6000004,17.5,59,82.599998,1.2,6.5999999,918.09998,.40000001,13,23,,36
07mar2020,3,2020,18.1,20.200001,25.5,7.3999996,17.299999,62,83.800003,1.6,8.1999998,917.09998,9,32,24,,56
23mar2020,3,2020,18.299999,21,26.1,7.8000011,15.9,57,73,2,6.8000002,920.09998,2.2,27,26,,53
16mar2020,3,2020,18.4,24.200001,30.799999,12.4,16.200001,36,62.5,1.5,5.9000001,919,0,23,18,,41
22mar2020,3,2020,18.6,20.9,24.299999,5.6999989,18.1,67,84.5,1.6,9.1999998,917.90002,35.599998,25,25,,50
28mar2020,3,2020,18.799999,22.299999,27.799999,9,15.6,45,66.300003,2.2,7.5,920.29999,0,28,25,,53
17mar2020,3,2020,19,23.1,31.4,12.4,17.200001,40,71.199997,1.4,18.700001,918.59998,0,30,33,,63
01mar2020,3,2020,19,21.6,28.200001,9.2000008,18.799999,54,85,.80000001,7.1999998,918.5,4.4000001,19,27,,46
20mar2020,3,2020,19.200001,22.700001,29,9.7999992,19.799999,59,84.599998,1.1,7.9000001,914.40002,41.200001,32,23,,55
04mar2020,3,2020,19.200001,22.4,29.4,10.199999,19.1,53,82.300003,.80000001,5.3000002,917.29999,44.400002,25,28,,53
21mar2020,3,2020,19.299999,21.6,26.700001,7.4000015,19.299999,64,87,.89999998,6.3000002,915.09998,93.400002,16,23,,39
19mar2020,3,2020,19.4,23.9,30.799999,11.4,18.6,46,73.400002,1.1,6.3000002,916.09998,0,25,24,,49
12mar2020,3,2020,19.4,23.9,29.4,10,17,45,66.5,2.4000001,8.6999998,918.79999,0,29,21,,50
29mar2020,3,2020,19.6,23.799999,31.299999,11.699999,17.1,41,67.5,1.7,6.5,920.70001,0,30,23,,53
10mar2020,3,2020,19.6,23.1,29.6,10,16.700001,41,68.400002,2,9.3999996,919.20001,0,24,24,,48
13mar2020,3,2020,19.9,23.6,28.700001,8.8000011,17.700001,50,70.400002,2.0999999,8.3999996,919.5,0,20,23,,43
05mar2020,3,2020,20,23.299999,29.6,9.6000004,18.9,48,77.800003,1.3,11.6,917.70001,1.2,23,24,,47
15mar2020,3,2020,20.4,23.700001,28.9,8.5,16.4,34,65.300003,2.4000001,8.1999998,919.79999,0,26,29,,55
14mar2020,3,2020,20.5,23.9,29.200001,8.7000008,17.799999,48,69.800003,2.3,7.6999998,920.09998,0,25,28,,53
30mar2020,3,2020,20.9,24.799999,31.200001,10.300001,16.799999,40,62.5,2,8.8999996,919.20001,0,26,20,,46
31mar2020,3,2020,21.5,24.6,31.200001,9.7000008,17,40,63.299999,1.7,5.8000002,918.09998,0,27,30,,57
28apr2020,4,2020,13.8,19.200001,24.6,10.8,10.9,33,60.900002,2,8,923.59998,0,20,17,,37
30apr2020,4,2020,14.2,20,26.200001,12.000001,12.1,37,63,1,5.4000001,921.90002,0,10,20,,30
21apr2020,4,2020,14.6,20.6,27.700001,13.1,14.1,38,68.5,1.3,6.1999998,920.29999,0,19,21,,40
27apr2020,4,2020,14.6,19.799999,25.799999,11.199999,13.5,45,68.800003,1.7,8.6000004,923.5,0,26,21,,47
29apr2020,4,2020,15.3,19.700001,26.299999,10.999999,11.5,39,60.099998,1.7,5.4000001,923.20001,0,25,33,,58
22apr2020,4,2020,15.3,20.9,28.1,12.8,14.3,36,68.199997,1.2,7,919.40002,0,20,20,,40
20apr2020,4,2020,15.4,20.200001,26.700001,11.300001,14.5,41,71.900002,1.2,5.9000001,921.40002,0,21,17,,38
25apr2020,4,2020,16.200001,20.799999,27.1,10.9,13.6,40,64.5,1.9,7,922.59998,0,22,21,,43
26apr2020,4,2020,16.6,21.5,27.4,10.799999,14.8,44,66.599998,1.7,8.1000004,923,0,27,25,,52
24apr2020,4,2020,16.799999,21.4,27.4,10.6,15.6,46,70.800003,2.0999999,8,921.09998,0,14,18,,32
19apr2020,4,2020,16.9,19.9,24.700001,7.8000011,14.9,57,73.300003,1.9,7,922.5,4,19,23,,42
18apr2020,4,2020,17.299999,21.4,27.4,10.1,16.4,53,74,2,6.9000001,922.09998,0,22,33,,55
13apr2020,4,2020,17.4,21.1,27.6,10.200001,16.1,50,74.099998,2.2,7.6999998,919.5,0,13,17,,30
14apr2020,4,2020,17.6,21.5,27.5,9.8999996,15.9,48,71.699997,1.9,7.4000001,917.40002,0,10,18,,28
09apr2020,4,2020,17.700001,21.5,27.5,9.7999992,17.799999,54,80.300003,1.3,7.1999998,917,33,13,22,,35
16apr2020,4,2020,17.700001,20.299999,25.1,7.3999996,17.9,61,86.5,.89999998,5.9000001,921.40002,29,20,33,,53
17apr2020,4,2020,18.299999,21.799999,28.700001,10.400002,17.700001,51,78.5,1.2,7.6999998,921.90002,.80000001,22,13,,35
23apr2020,4,2020,18.299999,21.799999,27.5,9.2000008,15.7,47,69,1.9,5.9000001,919.29999,0,25,20,,45
10apr2020,4,2020,18.5,22.6,28.700001,10.200001,17.700001,50,75.300003,1.5,6.5999999,917.20001,.60000002,16,21,,37
15apr2020,4,2020,18.6,21.1,27.4,8.7999992,17.200001,56,79.599998,1.5,13.6,918.20001,0,19,19,,38
12apr2020,4,2020,18.700001,22.200001,28.6,9.8999996,18.200001,54,78.5,1.7,9.3000002,918.79999,.40000001,28,17,,45
03apr2020,4,2020,19.299999,22.9,28.5,9.2000008,19.9,60,83.5,1.4,13.5,914.79999,2.8,24,25,,49
04apr2020,4,2020,19.5,23.200001,29.700001,10.200001,19.200001,52,79.599998,1.1,7.5,915.29999,9.3999996,17,22,,39
11apr2020,4,2020,19.799999,23.1,29.700001,9.9000015,18.299999,51,75.099998,1.8,7.6999998,917.5,0,18,25,,43
06apr2020,4,2020,20.1,23.9,30.4,10.299999,18.700001,51,73.800003,1.8,7.5,919.40002,0,16,18,,34
05apr2020,4,2020,20.1,24.299999,31.299999,11.199999,18.9,41,73.800003,1.3,8,918,.2,25,23,,48
07apr2020,4,2020,20.1,23.700001,29.200001,9.1000004,19.799999,60,79,1.2,9.1000004,917.90002,0,13,22,,35
02apr2020,4,2020,20.200001,22.9,28.5,8.2999992,19.299999,59,80.699997,1.3,9.1000004,918.79999,20.6,26,25,,51
08apr2020,4,2020,20.6,23.1,30.6,10,18.6,51,76.699997,1.3,8.8999996,917.09998,.2,26,26,,52
01apr2020,4,2020,21.299999,23.299999,28.299999,7,18.4,54,74.800003,1.6,7,918.40002,0,20,23,,43
29may2020,5,2020,8.3000002,16.1,25.1,16.799999,8.6000004,24,64.800003,1.5,7.1999998,922.59998,0,28,24,,52
28may2020,5,2020,8.6000004,16.200001,25.299999,16.699999,7.9000001,25,62.400002,1,5.8000002,921.20001,0,21,21,,42
27may2020,5,2020,9.3000002,16.299999,23.700001,14.400001,6.4000001,26,56.5,1.3,8,919.09998,0,16,21,,37
31may2020,5,2020,10.2,16.299999,23.799999,13.599999,10.7,43,71.599998,.60000002,4.6999998,921.59998,0,25,25,,50
09may2020,5,2020,11.1,16.5,23.299999,12.199999,10.2,40,69.099998,1.8,8.5,924.5,.2,23,12,,35
30may2020,5,2020,11.3,16.6,23.700001,12.400001,10.2,42,67.599998,1.3,7,922.40002,0,17,26,,43
26may2020,5,2020,11.4,16.700001,23,11.6,9.8999996,33,68,1.9,7.4000001,918,.2,22,30,,52
12may2020,5,2020,12,19,27.200001,15.200001,11.9,36,65.400002,1,6.3000002,921.59998,0,24,19,,43
10may2020,5,2020,12.7,16.700001,22.9,10.2,9.8999996,43,65.400002,2.2,7.1999998,924.40002,0,20,20,,40
01may2020,5,2020,12.7,19.799999,27.6,14.900001,12.1,34,64.400002,.60000002,7.0999999,921.90002,0,23,21,,44
11may2020,5,2020,12.9,17.6,24.299999,11.4,9.6000004,36,60.599998,1.7,6.0999999,923.79999,0,16,18,,34
02may2020,5,2020,13.6,20.799999,28.5,14.9,11.7,26,60.299999,1,6.6999998,920.29999,0,17,27,,44
03may2020,5,2020,13.8,20.700001,28.4,14.599999,12.8,33,63.099998,1,6.9000001,919,0,22,24,,46
19may2020,5,2020,14.1,19,24.799999,10.699999,13.4,48,70.699997,2.5,10.1,924.59998,0,19,24,,43
18may2020,5,2020,14.3,19.6,26.4,12.099999,13.5,34,70.599998,1.6,7.9000001,922.79999,.2,17,16,,33
13may2020,5,2020,14.5,20.1,27.200001,12.700001,14.3,46,70.900002,1.2,5.9000001,919.90002,0,19,31,,50
22may2020,5,2020,14.6,19.700001,26.6,12,14,44,71,1.4,6.0999999,922.40002,0,29,31,,60
04may2020,5,2020,15,19.9,26.5,11.5,13.2,44,66.400002,1.7,8.3000002,919.20001,0,22,14,,36
08may2020,5,2020,15.4,18.1,23.799999,8.3999996,11.7,50,67.099998,2.3,8.6999998,922.79999,2,26,22,,48
17may2020,5,2020,15.4,20,26.6,11.200001,14.7,44,73.199997,1.6,8.6000004,921,1.2,25,25,,50
23may2020,5,2020,15.8,20.9,27.9,12.099999,15.6,49,73.300003,1.1,8,921.09998,0,30,33,,63
20may2020,5,2020,15.9,19,23.9,8,13.1,48,69.599998,2.5999999,8.8000002,925,0,25,35,,60
14may2020,5,2020,15.9,19.9,26.799999,10.9,16.299999,55,80.699997,.89999998,5.6999998,919.29999,0,17,32,,49
21may2020,5,2020,16,19,24.9,8.8999996,13.7,54,71.300003,2.0999999,7,923.90002,0,15,22,,37
25may2020,5,2020,16.200001,18.200001,23,6.7999992,15.5,65,84.699997,1.2,7.3000002,918.5,12.8,18,24,,42
06may2020,5,2020,16.299999,21.5,28.700001,12.400002,14.5,31,66.900002,1.3,8.6000004,918.40002,0,23,17,,40
05may2020,5,2020,16.5,20.5,26.799999,10.299999,14.8,48,71.300003,1.7,7.4000001,918.90002,0,18,17,,35
16may2020,5,2020,17.6,18.799999,21.4,3.7999992,16.200001,78,85.199997,1.2,4.8000002,919.90002,.40000001,22,21,,43
07may2020,5,2020,17.9,19.200001,22,4.1000004,16.299999,60,83.5,1.1,7.4000001,918.90002,2,25,24,,49
15may2020,5,2020,17.9,19.9,25.1,7.2000008,17,60,83.800003,1.2,5.6999998,920.20001,5,22,22,,44
24may2020,5,2020,18.1,19.4,22.299999,4.1999989,17,69,86.300003,1.2,11.2,920.09998,3.8,18,21,,39
23jun2020,6,2020,9.5,17.4,25.200001,15.700001,8.8999996,32,60.5,1.5,8,921.5,0,24,28,,52
01jun2020,6,2020,10.2,17.1,25.4,15.2,10.6,33,68.800003,.80000001,6.0999999,920.40002,0,27,19,,46
24jun2020,6,2020,10.4,17.799999,25.5,15.1,9,35,58.5,1.1,5.5999999,920.79999,0,29,23,,52
19jun2020,6,2020,10.9,17.9,25.799999,14.9,12.6,45,72.599998,1.3,5.5,924.09998,0,19,28,,47
02jun2020,6,2020,11.2,18.299999,26.799999,15.599999,11.6,36,68.400002,.89999998,7.1999998,920.09998,0,17,32,,49
22jun2020,6,2020,12.1,18.799999,26.799999,14.699999,10.7,32,62.5,1.4,5.5999999,923.40002,0,29,31,,60
26jun2020,6,2020,12.9,19.799999,28.799999,15.9,12,33,64.300003,1,6.4000001,920.5,0,26,39,,65
18jun2020,6,2020,13.1,17.200001,24.4,11.299999,10.9,42,68.599998,2.0999999,7.1999998,924.79999,.2,23,24,,47
27jun2020,6,2020,13.1,19.4,26.9,13.799999,11.2,33,61,1.7,11.6,919,0,26,24,,50
28jun2020,6,2020,13.3,19.700001,27.799999,14.499999,11.9,35,63.599998,1.2,6.6999998,920.70001,0,28,42,,70
03jun2020,6,2020,13.4,20,28.299999,14.9,12.8,36,66.5,.80000001,4.8000002,921.29999,0,20,21,,41
25jun2020,6,2020,13.4,19.200001,26.9,13.5,11.1,37,61.299999,1.4,5.8000002,921.5,0,26,27,,53
14jun2020,6,2020,13.4,20.4,27.5,14.1,12.1,30,62.299999,1.6,10,923.40002,0,28,27,,55
29jun2020,6,2020,13.6,17.6,21.6,8,12.1,55,70.900002,2.0999999,6.3000002,923.09998,0,33,40,,73
10jun2020,6,2020,13.8,20.9,28.9,15.099999,12,26,60.400002,.80000001,6.5999999,920.5,0,20,32,,52
11jun2020,6,2020,14.2,20.9,30,15.8,12.2,33,59.700001,.60000002,5.6999998,921.29999,0,27,22,,49
30jun2020,6,2020,14.5,18.4,24.1,9.6000004,13.2,51,72.599998,2,7.8000002,920.70001,0,24,39,,63
06jun2020,6,2020,14.6,19.799999,26.299999,11.699999,13.6,43,69.199997,1.5,7.9000001,923.29999,0,30,19,,49
07jun2020,6,2020,14.8,20.200001,27.6,12.8,13.4,38,67.300003,1.3,7.5,923.09998,0,17,29,,46
12jun2020,6,2020,14.9,21.4,30.1,15.200001,13.4,33,63.900002,.89999998,6.1999998,920.29999,0,23,38,,61
13jun2020,6,2020,15,20.9,28.700001,13.700001,12.3,29,61.599998,.89999998,4.8000002,921.79999,0,28,22,,50
09jun2020,6,2020,15.1,21.299999,28.9,13.799999,14,33,66,.80000001,4.8000002,920.79999,0,28,29,,57
08jun2020,6,2020,15.3,21,29.299999,13.999999,14.3,33,68.599998,.80000001,5.6999998,921.79999,0,24,23,,47
17jun2020,6,2020,15.6,17,19.5,3.8999996,12.2,60,73.5,2.4000001,9.8000002,926.20001,0,25,27,,52
16jun2020,6,2020,15.6,18.799999,24.700001,9.1000004,14.5,52,77.099998,2.0999999,9.3999996,926.70001,4,27,29,1,57
04jun2020,6,2020,15.9,20.799999,26.799999,10.9,14.9,43,70.400002,2,9.1999998,923.20001,0,29,25,,54
21jun2020,6,2020,16,19.700001,25.799999,9.7999992,12.9,40,66.5,2.3,9.1000004,924.09998,.2,21,27,,48
05jun2020,6,2020,16.4,19.4,24.200001,7.8000011,13.5,50,69.599998,2.4000001,8.3999996,924.20001,0,16,26,,42
15jun2020,6,2020,17.200001,20.6,25.5,8.2999992,12.9,40,62.5,2.4000001,10.2,925.79999,0,24,17,,41
20jun2020,6,2020,17.700001,20.700001,26.200001,8.5,15.2,50,71.699997,1.5,6.0999999,924.59998,0,13,28,,41
13jul2020,7,2020,12.2,19.700001,29.1,16.900002,11,29,61,.69999999,5.0999999,921.29999,0,45,36,,81
07jul2020,7,2020,12.6,18.799999,26,13.4,10.6,26,63.299999,1.7,12.2,920.90002,0,27,34,1,62
09jul2020,7,2020,12.7,20,28.1,15.400001,10.4,30,57,.80000001,7.0999999,921.5,0,30,29,,59
06jul2020,7,2020,12.7,19.6,28.4,15.7,11.9,30,64.599998,1,6.1999998,921.5,0,32,35,,67
19jul2020,7,2020,12.8,17.5,24.700001,11.900001,10.4,36,64.900002,2.5,12.4,924.70001,0,25,42,,67
29jul2020,7,2020,13.4,21.5,29.6,16.200001,10.5,23,54.099998,1.3,5.4000001,922.09998,0,34,34,,68
01jul2020,7,2020,13.8,19.1,26.9,13.099999,13.7,41,73.800003,1.4,12.5,917.40002,0,26,29,,55
31jul2020,7,2020,13.9,19.299999,25.4,11.5,11.9,44,63.5,2.5,9.1999998,925.40002,0,28,33,,61
18jul2020,7,2020,14,17.9,22.799999,8.7999992,12,44,69.699997,2.4000001,11.6,924.59998,0,22,35,,57
14jul2020,7,2020,14,21.1,29.1,15.1,11.9,30,59.5,.80000001,4.5,921.40002,0,29,43,,72
22jul2020,7,2020,14.2,20.200001,27,12.8,12.1,36,62,1.4,6.1999998,921.59998,0,45,42,,87
12jul2020,7,2020,14.3,19.5,27.200001,12.900001,11.9,33,64.300003,1.5,5.9000001,921.20001,0,37,27,,64
21jul2020,7,2020,14.6,20.6,27.700001,13.1,12,33,60.200001,1.1,5.8000002,922.40002,0,31,41,,72
26jul2020,7,2020,14.6,19.799999,26.700001,12.1,11.5,38,60.299999,2.4000001,10,923.90002,0,32,35,,67
10jul2020,7,2020,14.6,19.4,24.799999,10.199999,12.9,50,67.099998,1.7,8.5,922.59998,0,35,30,,65
24jul2020,7,2020,14.7,18.9,24.700001,10.000001,11.3,43,62.400002,2.2,8.3999996,923,0,33,22,,55
03jul2020,7,2020,14.7,20,27.299999,12.599999,13.6,36,70,1.1,8.1000004,918.90002,2.2,22,34,,56
23jul2020,7,2020,15,19.799999,25.9,10.9,10.4,31,57,2.2,7.0999999,922.29999,0,38,28,,66
17jul2020,7,2020,15,19.5,27.9,12.9,12.2,28,65.400002,1.9,7.4000001,924.09998,0,22,40,,62
08jul2020,7,2020,15.2,19.9,27.200001,12.000001,10,30,55.099998,1.2,7.8000002,919.90002,0,31,36,,67
04jul2020,7,2020,15.3,20.299999,27.5,12.2,13.7,37,67.800003,1.6,7.8000002,920.90002,.2,31,42,,73
02jul2020,7,2020,15.6,20.4,27,11.4,14.2,42,69,.89999998,8.3000002,917.29999,0,38,28,,66
11jul2020,7,2020,15.7,19.9,26.5,10.8,12,28,63.5,2.0999999,6.4000001,922.79999,0,25,44,,69
28jul2020,7,2020,15.7,20.299999,27.9,12.2,11.6,32,59.900002,1.6,5.8000002,922.79999,0,33,27,,60
20jul2020,7,2020,15.7,19.299999,25.799999,10.099999,12.4,38,65.400002,2.0999999,7.6999998,924.20001,0,32,35,,67
25jul2020,7,2020,16,19.700001,26.9,10.9,12.2,33,64.699997,1.8,6.8000002,924.20001,0,33,21,,54
05jul2020,7,2020,16.200001,20,26.4,10.199999,13.1,39,66.300003,2.5,10.7,922.5,0,36,41,,77
27jul2020,7,2020,16.5,19.5,24.700001,8.2000008,13.4,45,68.599998,2,7.5999999,924,0,32,36,,68
16jul2020,7,2020,17,20,26,9,13.1,41,65.800003,2.7,9.5,924.20001,0,32,31,1,64
15jul2020,7,2020,17.5,20.9,25.799999,8.2999992,13.3,46,62.5,2,8.1000004,922.5,0,31,33,,64
30jul2020,7,2020,17.799999,21.1,27.4,9.6000004,12.8,38,60.099998,2.4000001,7.6999998,923,0,29,40,,69
25aug2020,8,2020,8.3999996,16.5,24.5,16.1,4.5,19,49.799999,2.0999999,8.3999996,921.09998,0,20,28,,48
26aug2020,8,2020,8.5,17.6,26.5,18,6.1999998,28,49.599998,2.0999999,8.5,920.59998,0,27,33,,60
04aug2020,8,2020,9.5,16.799999,23.799999,14.299999,7.8000002,30,58.200001,1.8,8.3999996,928.20001,0,23,39,,62
03aug2020,8,2020,10,17,23.799999,13.799999,7.8000002,31,56.799999,1.7,7.4000001,928,0,33,31,,64
24aug2020,8,2020,10.3,16.6,23.9,13.599999,7.1999998,29,56.299999,2,7.0999999,922.29999,0,34,25,,59
05aug2020,8,2020,11.1,17.299999,23.9,12.799999,8.6000004,35,58.799999,2.0999999,9.3000002,927.90002,0,23,23,,46
02aug2020,8,2020,11.2,17.799999,24.9,13.7,8.8999996,28,60,2,8,926.40002,0,25,36,,61
08aug2020,8,2020,11.6,18.5,26.299999,14.699999,9.5,32,57.400002,2.3,8.1999998,926.59998,0,39,29,,68
07aug2020,8,2020,11.6,18.200001,25.5,13.9,8.3000002,32,54.299999,2.3,9.8000002,926.90002,0,28,42,,70
27aug2020,8,2020,11.7,19.200001,26.700001,15.000001,9.8999996,30,57.900002,1.7,9.1000004,921.5,0,29,26,,55
06aug2020,8,2020,12.7,17.4,24.4,11.7,8.3000002,33,56.900002,2.3,10.3,927.5,0,25,41,,66
22aug2020,8,2020,12.9,14,15.5,2.6000004,11.1,69,82.800003,2.4000001,8.8000002,922,9.3999996,36,26,,62
23aug2020,8,2020,13,15.4,21.1,8.1000004,9.8999996,50,70.400002,2.5,8,923.20001,4.4000001,23,28,,51
09aug2020,8,2020,14.5,18.700001,24.5,10,10.2,36,59.599998,2.0999999,8.8999996,925.40002,0,33,37,,70
15aug2020,8,2020,14.8,20.9,28.6,13.8,12.3,32,60.400002,1.3,5.4000001,918.20001,0,33,30,,63
28aug2020,8,2020,15.1,20.6,27.200001,12.1,11.3,33,57.200001,2.2,10.1,921.70001,0,19,21,,40
01aug2020,8,2020,15.2,17.9,23.6,8.4000006,11.5,46,66.699997,2.4000001,8.5,926.20001,0,34,24,,58
11aug2020,8,2020,15.3,19.799999,26.299999,10.999999,11.2,30,59.900002,1.8,7.3000002,921.20001,0,25,40,,65
29aug2020,8,2020,16,21.1,28,12,11,28,54.700001,2.4000001,9.8000002,920.79999,0,25,26,,51
31aug2020,8,2020,16,23.200001,30.4,14.4,12.2,26,52.099998,2.2,9,922.79999,0,23,29,,52
12aug2020,8,2020,16.1,20.200001,27.5,11.4,13.3,38,66.599998,2.7,8.6000004,920.5,0,29,33,,62
16aug2020,8,2020,16.5,22.9,30.6,14.1,12.8,29,55.599998,1.9,7.5999999,918.40002,0,31,19,,50
14aug2020,8,2020,16.5,21.799999,29.5,13,12.3,29,57.599998,2,7.0999999,919.29999,0,30,31,,61
30aug2020,8,2020,16.9,22.299999,30,13.1,11.4,25,53.5,1.9,7.8000002,921,0,25,32,,57
13aug2020,8,2020,16.9,21,28.4,11.5,12.8,34,61.099998,2.5,7.9000001,920.40002,0,28,28,1,57
10aug2020,8,2020,17.1,20.299999,25.9,8.7999992,9.8999996,29,52.599998,2,7.5999999,922.5,0,31,41,,72
20aug2020,8,2020,17.200001,24,32.599998,15.399998,13.5,28,54.900002,1.6,9.1000004,918.79999,0,23,26,,49
19aug2020,8,2020,17.200001,22.799999,30.6,13.4,13.2,32,56.799999,1.8,6.6999998,918.70001,0,32,27,,59
18aug2020,8,2020,18,22.700001,29.1,11.1,14.1,35,60.700001,3,10.1,918.70001,0,35,40,,75
21aug2020,8,2020,18.200001,19,24,5.7999992,13.5,59,70.5,2.9000001,10.9,920,0,23,27,,50
17aug2020,8,2020,18.5,22.9,28.6,10.1,13.7,34,57.200001,2.3,10.2,918.79999,0,23,34,,57
06sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,20,45.200001,2.5,6.8000002,923.40002,0,36,22,,58
08sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,20,45.200001,2.5,6.6999998,923.40002,0,21,33,,54
04sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,16,45.200001,2.5,7.0999999,923.40002,0,28,24,,52
07sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,17,45.200001,2.5,7.8000002,923.40002,0,27,22,,49
05sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,16,45.200001,2.5,11,923.40002,0,16,28,,44
09sep2020,9,2020,10.8,22.700001,29.200001,18.400002,10.8,15,32.400002,2.5,11.8,923.40002,0,27,24,,51
03sep2020,9,2020,16.6,22.700001,29.200001,12.6,10.8,27,42.700001,2.5,8.3999996,923.40002,0,18,40,,58
23sep2020,9,2020,16.700001,19.200001,23.799999,7.0999985,14.2,55,73.800003,2.2,8.3999996,923.79999,4.1999998,27,20,,47
17sep2020,9,2020,16.799999,24.200001,32.799999,16,9.1000004,19,41.200001,1.5,6.4000001,919.09998,0,26,30,,56
24sep2020,9,2020,16.799999,21.4,28.299999,11.5,13.7,39,63.900002,2.5,9,923.20001,.60000002,26,30,,56
14sep2020,9,2020,17.200001,23.299999,30.799999,13.599998,9.1000004,21,43,2.0999999,7.5999999,923.5,0,25,30,,55
25sep2020,9,2020,17.4,22.9,30.5,13.1,12.8,26,56.5,2.2,8.3000002,921.59998,.2,29,36,,65
02sep2020,9,2020,17.5,21.200001,27.1,9.6000004,11.5,31,55.900002,2.5999999,10.7,923.5,0,27,21,,48
13sep2020,9,2020,17.6,22.700001,29.5,11.9,9,15,45.400002,2.9000001,11.8,922.90002,0,18,27,,45
18sep2020,9,2020,17.799999,26,33.700001,15.900002,9.1999998,17,38.099998,1.5,8.8999996,917.40002,0,30,21,,51
26sep2020,9,2020,17.799999,24,32.200001,14.400002,10.5,20,46,1.4,6.6999998,919,0,20,27,,47
28sep2020,9,2020,18.1,28,37.299999,19.199999,9.3000002,13,36.200001,1.1,6.1999998,916.70001,0,28,28,,56
22sep2020,9,2020,18.1,19.6,23,4.8999996,15.6,53,78.5,1.5,7.1999998,921.29999,1.2,13,25,,38
27sep2020,9,2020,18.299999,26,34.900002,16.600002,9.1999998,16,38.299999,1.6,6.3000002,917.40002,0,26,34,,60
01sep2020,9,2020,18.4,22.6,28.5,10.1,12.6,31,55,2.8,10.7,924.5,0,20,34,,54
10sep2020,9,2020,18.6,24.299999,32.099998,13.499998,8.3999996,12,40.099998,2,6.8000002,922.09998,0,17,29,,46
16sep2020,9,2020,18.6,23.6,30.200001,11.6,10.9,24,47,2.4000001,9.8000002,921.09998,0,21,21,,42
11sep2020,9,2020,19.1,24.700001,32.5,13.4,9.3000002,14,41.5,2.3,7.8000002,920.20001,0,24,25,,49
15sep2020,9,2020,19.200001,23.799999,30.4,11.199999,10.7,25,45.400002,2.5999999,11.1,922,0,22,21,,43
21sep2020,9,2020,19.200001,22.200001,27,7.7999992,14.8,43,64.099998,2.8,10.4,919,4.1999998,28,29,,57
12sep2020,9,2020,19.6,24.5,31.6,12,8.8999996,13,39.5,2.3,10,921.5,0,23,25,,48
19sep2020,9,2020,20.799999,27.700001,35.700001,14.900002,9.1999998,14,33.599998,1.4,6,916.90002,0,26,25,,51
20sep2020,9,2020,21.4,26.299999,35.299999,13.9,13.2,22,47.700001,2.0999999,12.6,916.79999,0,33,36,,69
30sep2020,9,2020,22.9,28.6,35.5,12.6,10.5,18,34.299999,2.8,8.6000004,919.5,0,42,23,,65
29sep2020,9,2020,23.4,29,36.5,13.1,8.5,15,28.700001,1.8,8.6000004,918.29999,0,31,29,,60
26oct2020,10,2020,15.4,21.299999,29.1,13.700001,15.1,35,71.099998,1.1,10.8,913.40002,16,21,26,,47
18oct2020,10,2020,16.299999,19.4,26,9.7000008,13.7,50,69.900002,3.3,10.6,919.40002,.2,13,20,,33
17oct2020,10,2020,16.799999,19.5,24.299999,7.5,14.9,57,75.300003,2.5999999,9.8999996,920.40002,6.5999999,31,17,,48
23oct2020,10,2020,16.9,19.799999,23.9,7,15,57,74.900002,3.2,9.8000002,920.40002,1.2,21,28,1,50
31oct2020,10,2020,16.9,20,23.799999,6.8999996,15.9,58,77.699997,2.4000001,10.2,916.40002,11.8,13,18,,31
12oct2020,10,2020,16.9,20.9,28.5,11.6,14.3,43,67.599998,3.0999999,10.5,920.09998,1,23,17,,40
27oct2020,10,2020,17.1,24.1,31.9,14.799999,15.8,36,61.799999,1.1,7.3000002,911.5,0,24,20,,44
15oct2020,10,2020,17.299999,23.200001,32.099998,14.799999,15.8,32,66.5,1.3,12.5,918.40002,26.799999,24,23,,47
21oct2020,10,2020,17.4,19.700001,25.299999,7.8999996,16.799999,59,83.800003,1,6.0999999,920.5,24.6,12,26,,38
19oct2020,10,2020,17.6,19.1,22.4,4.7999992,14.4,61,74.900002,2.3,10.6,919.70001,0,24,24,,48
20oct2020,10,2020,17.700001,18.799999,21.9,4.1999989,15.6,65,81.800003,1.3,6,920.70001,.60000002,30,21,,51
25oct2020,10,2020,17.9,19.5,23.799999,5.8999996,17.6,75,89.5,.89999998,5.8000002,914.20001,21.6,27,33,,60
24oct2020,10,2020,18,18.799999,22.200001,4.2000008,15.8,67,83.400002,1.8,8,918.20001,0,21,25,,46
13oct2020,10,2020,18.1,23.200001,30.9,12.799999,15.3,38,62.900002,2.4000001,9.3000002,918.90002,0,22,24,,46
22oct2020,10,2020,18.5,21.5,26.299999,7.7999992,16,52,71.599998,2.5,10.3,920.20001,1.2,18,21,1,40
14oct2020,10,2020,19.4,24.799999,33.5,14.1,15.8,31,61.099998,2.4000001,16.1,917.79999,0,37,20,,57
