data;hora;temperatura_maxima
07/01/2016;900;21.4
07/01/2016;1000;22.1
07/01/2016;1100;23.7
07/01/2016;1200;25.1
07/01/2016;1300;26.5
07/01/2016;1400;27.2
07/01/2016;1500;27.9
07/01/2016;1600;29.3
07/01/2016;1700;29.7
07/01/2016;1800;29.9
07/01/2016;1900;30.7
07/01/2016;2000;28.4
07/01/2016;2100;29.4
07/01/2016;2200;27.5
07/01/2016;2300;26.2
08/01/2016;0;25.2
08/01/2016;100;24.9
08/01/2016;200;24.3
08/01/2016;300;23.9
08/01/2016;400;23.4
08/01/2016;500;22.8
08/01/2016;600;22.7
08/01/2016;700;22.3
08/01/2016;800;21.4
08/01/2016;900;21.8
08/01/2016;1000;24.1
08/01/2016;1100;26.1
08/01/2016;1200;26.8
08/01/2016;1300;27
08/01/2016;1400;27.7
08/01/2016;1500;27.3
08/01/2016;1600;28.3
08/01/2016;1700;29.6
08/01/2016;1800;29.9
08/01/2016;1900;29.9
08/01/2016;2000;28.1
08/01/2016;2100;27.9
08/01/2016;2200;27.4
08/01/2016;2300;26
09/01/2016;0;25.2
09/01/2016;100;24.5
09/01/2016;200;23.3
09/01/2016;300;23.4
09/01/2016;400;22.9
09/01/2016;500;23
09/01/2016;600;22.8
09/01/2016;700;22.3
09/01/2016;800;22.4
09/01/2016;900;22.4
09/01/2016;1000;23.1
09/01/2016;1100;24.4
09/01/2016;1200;25.5
09/01/2016;1300;25.6
09/01/2016;1400;26.2
09/01/2016;1500;27.3
09/01/2016;1600;28.6
09/01/2016;1700;28.8
09/01/2016;1800;28.8
09/01/2016;1900;29.3
09/01/2016;2000;29.2
09/01/2016;2100;27.9
09/01/2016;2200;26.8
09/01/2016;2300;25.7
10/01/2016;0;25.1
10/01/2016;100;25
10/01/2016;200;24.2
10/01/2016;300;23
10/01/2016;400;23
10/01/2016;500;22.7
10/01/2016;600;23.1
10/01/2016;700;23.1
10/01/2016;800;22.5
10/01/2016;900;22.2
10/01/2016;1000;22.8
10/01/2016;1100;25
10/01/2016;1200;26.8
10/01/2016;1300;27.3
10/01/2016;1400;28.4
10/01/2016;1500;29.7
10/01/2016;1600;30.3
10/01/2016;1700;30.4
10/01/2016;1800;31
10/01/2016;1900;31
10/01/2016;2000;30.1
10/01/2016;2100;29.3
10/01/2016;2200;27.8
10/01/2016;2300;27.3
11/01/2016;0;26.8
11/01/2016;100;25.7
11/01/2016;200;24.8
11/01/2016;300;24.3
11/01/2016;400;23.4
11/01/2016;500;22.9
11/01/2016;600;22.9
11/01/2016;700;21.6
11/01/2016;800;21.9
11/01/2016;900;21.8
11/01/2016;1000;24.1
11/01/2016;1100;25.9
11/01/2016;1200;26.3
11/01/2016;1300;28.5
11/01/2016;1400;29.1
11/01/2016;1500;30.5
11/01/2016;1600;31.3
11/01/2016;1700;31.7
11/01/2016;1800;31.4
11/01/2016;1900;31.8
11/01/2016;2000;31.1
11/01/2016;2100;28.9
11/01/2016;2200;28.2
11/01/2016;2300;27.3
12/01/2016;0;27.1
12/01/2016;100;27
12/01/2016;200;27
12/01/2016;300;26.2
12/01/2016;400;25.6
12/01/2016;500;24.9
12/01/2016;600;24.9
12/01/2016;700;24.5
12/01/2016;800;23.3
12/01/2016;900;22.5
12/01/2016;1000;22.6
12/01/2016;1100;22.2
12/01/2016;1200;22.6
12/01/2016;1300;23.4
12/01/2016;1400;23.1
12/01/2016;1500;23.8
12/01/2016;1600;24.3
12/01/2016;1700;24.7
12/01/2016;1800;21.1
12/01/2016;1900;21.1
12/01/2016;2000;21.5
12/01/2016;2100;21
12/01/2016;2200;20.9
12/01/2016;2300;21
13/01/2016;0;21
13/01/2016;100;20.9
13/01/2016;200;20.9
13/01/2016;300;20.9
13/01/2016;400;20.9
13/01/2016;500;20.9
13/01/2016;600;20.8
13/01/2016;700;20.7
13/01/2016;800;20.6
13/01/2016;900;20.6
13/01/2016;1000;20.4
13/01/2016;1100;20.2
13/01/2016;1200;20.4
13/01/2016;1300;20.8
13/01/2016;1400;20.9
13/01/2016;1500;21.9
13/01/2016;1600;23.9
13/01/2016;1700;23.9
13/01/2016;1800;24.3
13/01/2016;1900;24.2
13/01/2016;2000;23.7
13/01/2016;2100;23.6
13/01/2016;2200;23.2
13/01/2016;2300;22.5
14/01/2016;0;22.1
14/01/2016;100;22
14/01/2016;200;22
14/01/2016;300;21.6
14/01/2016;400;21.7
14/01/2016;500;21.5
14/01/2016;600;21.5
14/01/2016;700;21.5
14/01/2016;800;21.6
14/01/2016;900;21.5
14/01/2016;1000;21.5
14/01/2016;1100;21.8
14/01/2016;1200;22.5
14/01/2016;1300;25.4
14/01/2016;1400;25.9
14/01/2016;1500;26.2
14/01/2016;1600;27.9
14/01/2016;1700;28.6
14/01/2016;1800;28.7
14/01/2016;1900;28.1
14/01/2016;2000;28.2
14/01/2016;2100;26.4
14/01/2016;2200;25.1
14/01/2016;2300;24.5
15/01/2016;0;24.2
15/01/2016;100;23.2
15/01/2016;200;22
15/01/2016;300;22
15/01/2016;400;21.7
15/01/2016;500;21.6
15/01/2016;600;21.5
15/01/2016;700;21.2
15/01/2016;800;21.1
15/01/2016;900;21.1
15/01/2016;1000;21.2
15/01/2016;1100;21.5
15/01/2016;1200;22
15/01/2016;1300;22.5
15/01/2016;1400;21.5
15/01/2016;1500;21.5
15/01/2016;1600;21.9
15/01/2016;1700;21.9
15/01/2016;1800;22.2
15/01/2016;1900;22.8
15/01/2016;2000;23.3
15/01/2016;2100;22.8
15/01/2016;2200;22.1
15/01/2016;2300;21.6
16/01/2016;0;21.6
16/01/2016;100;21.5
16/01/2016;200;21.1
16/01/2016;300;20.9
16/01/2016;400;20.9
16/01/2016;500;20.8
16/01/2016;600;20.4
16/01/2016;700;20.5
16/01/2016;800;20.4
16/01/2016;900;20.4
16/01/2016;1000;20.4
16/01/2016;1100;20.6
16/01/2016;1200;20.8
16/01/2016;1300;21.1
16/01/2016;1400;21.4
16/01/2016;1500;21.5
16/01/2016;1600;21.6
16/01/2016;1700;21.7
16/01/2016;1800;22
16/01/2016;1900;22
16/01/2016;2000;21.9
16/01/2016;2100;21.8
16/01/2016;2200;21.7
16/01/2016;2300;21.6
17/01/2016;0;21.7
17/01/2016;100;21.6
17/01/2016;200;21.5
17/01/2016;300;21.5
17/01/2016;400;20.9
17/01/2016;500;20.5
17/01/2016;600;20.5
17/01/2016;700;20.3
17/01/2016;800;19.5
17/01/2016;900;19.6
17/01/2016;1000;19.5
17/01/2016;1100;19.5
17/01/2016;1200;19.8
17/01/2016;1300;20.5
17/01/2016;1400;21.3
17/01/2016;1500;20.6
17/01/2016;1600;22
17/01/2016;1700;22.5
17/01/2016;1800;23.2
17/01/2016;1900;23.1
17/01/2016;2000;22
17/01/2016;2100;21.2
17/01/2016;2200;21
17/01/2016;2300;20.3
18/01/2016;0;20.1
18/01/2016;100;20
18/01/2016;200;19.9
18/01/2016;300;19.8
18/01/2016;400;19.7
18/01/2016;500;19.4
18/01/2016;600;19.4
18/01/2016;700;19.3
18/01/2016;800;19.3
18/01/2016;900;19.4
18/01/2016;1000;19.7
18/01/2016;1100;20.1
18/01/2016;1200;20.1
18/01/2016;1300;22
18/01/2016;1400;23
18/01/2016;1500;24.7
18/01/2016;1600;25.6
18/01/2016;1700;26.4
18/01/2016;1800;26.4
18/01/2016;1900;27.2
18/01/2016;2000;24
18/01/2016;2100;24.1
18/01/2016;2200;23.2
18/01/2016;2300;22.8
19/01/2016;0;21.8
19/01/2016;100;21.4
19/01/2016;200;21.3
19/01/2016;300;21.3
19/01/2016;400;21.3
19/01/2016;500;21.2
19/01/2016;600;21.1
19/01/2016;700;20.7
19/01/2016;800;20.6
19/01/2016;900;20.7
19/01/2016;1000;21.4
19/01/2016;1100;22.5
19/01/2016;1200;22.8
19/01/2016;1300;22.8
19/01/2016;1400;23.4
19/01/2016;1500;24.9
19/01/2016;1600;25.2
19/01/2016;1700;25.1
19/01/2016;1800;21.3
19/01/2016;1900;21.2
19/01/2016;2000;21.2
19/01/2016;2100;21.1
19/01/2016;2200;21
19/01/2016;2300;20.8
20/01/2016;0;20.8
20/01/2016;100;20.6
20/01/2016;200;20.5
20/01/2016;300;20.5
20/01/2016;400;20.3
20/01/2016;500;20.1
20/01/2016;600;19.9
20/01/2016;700;20.1
20/01/2016;800;20.2
20/01/2016;900;20.3
20/01/2016;1000;21.3
20/01/2016;1100;22
20/01/2016;1200;23.7
20/01/2016;1300;24.3
20/01/2016;1400;25.4
20/01/2016;1500;25.2
20/01/2016;1600;25.2
20/01/2016;1700;25.3
20/01/2016;1800;25.8
20/01/2016;1900;24.6
20/01/2016;2000;23.9
20/01/2016;2100;23.9
20/01/2016;2200;21.9
20/01/2016;2300;21.1
21/01/2016;0;20.8
21/01/2016;100;20.5
21/01/2016;200;20.3
21/01/2016;300;20.3
21/01/2016;400;20
21/01/2016;500;19.8
21/01/2016;600;19.5
21/01/2016;700;19.5
21/01/2016;800;19.3
21/01/2016;900;19.5
21/01/2016;1000;21.5
21/01/2016;1100;22
21/01/2016;1200;23.5
21/01/2016;1300;24.3
21/01/2016;1400;25.1
21/01/2016;1500;25.7
21/01/2016;1600;26.7
21/01/2016;1700;26.9
21/01/2016;1800;27.4
21/01/2016;1900;26.9
21/01/2016;2000;26.5
21/01/2016;2100;23.9
21/01/2016;2200;23
21/01/2016;2300;22.4
22/01/2016;0;21.7
22/01/2016;100;21.3
22/01/2016;200;20.7
22/01/2016;300;20.5
22/01/2016;400;19.3
22/01/2016;500;19.2
22/01/2016;600;19.2
22/01/2016;700;18.7
22/01/2016;800;18.6
22/01/2016;900;18.6
22/01/2016;1000;19.1
22/01/2016;1100;19.8
22/01/2016;1200;21.5
22/01/2016;1300;23
22/01/2016;1400;24.8
22/01/2016;1500;25.8
22/01/2016;1600;26
22/01/2016;1700;26.6
22/01/2016;1800;26.1
22/01/2016;1900;25.6
22/01/2016;2000;26.5
22/01/2016;2100;24.5
22/01/2016;2200;22.9
22/01/2016;2300;22.2
23/01/2016;0;22.1
23/01/2016;100;21.4
23/01/2016;200;21.4
23/01/2016;300;20.8
23/01/2016;400;20.4
23/01/2016;500;20.2
23/01/2016;600;19.7
23/01/2016;700;19.2
23/01/2016;800;19.5
23/01/2016;900;20.2
23/01/2016;1000;20.4
23/01/2016;1100;21.8
23/01/2016;1200;22.4
23/01/2016;1300;24.2
23/01/2016;1400;25.8
23/01/2016;1500;26.3
23/01/2016;1600;28.7
23/01/2016;1700;29.3
23/01/2016;1800;30.3
23/01/2016;1900;29.4
23/01/2016;2000;27.6
23/01/2016;2100;27.2
23/01/2016;2200;24.7
23/01/2016;2300;23.8
24/01/2016;0;23.3
24/01/2016;100;22.6
24/01/2016;200;22.6
24/01/2016;300;22.2
24/01/2016;400;21.4
24/01/2016;500;20.9
24/01/2016;600;20.8
24/01/2016;700;20.8
24/01/2016;800;20.7
24/01/2016;900;20.6
24/01/2016;1000;20.9
24/01/2016;1100;22.2
24/01/2016;1200;24
24/01/2016;1300;25.5
24/01/2016;1400;27.9
24/01/2016;1500;28.1
24/01/2016;1600;29
24/01/2016;1700;31
24/01/2016;1800;29
24/01/2016;1900;26.7
24/01/2016;2000;21.8
24/01/2016;2100;22.5
24/01/2016;2200;21.9
24/01/2016;2300;21
25/01/2016;0;21.4
25/01/2016;100;20.5
25/01/2016;200;20.4
25/01/2016;300;20
25/01/2016;400;20.6
25/01/2016;500;20.3
25/01/2016;600;20.4
25/01/2016;700;20.6
25/01/2016;800;20.9
25/01/2016;900;20.7
25/01/2016;1000;21.5
25/01/2016;1100;22.6
25/01/2016;1200;23.2
25/01/2016;1300;25
25/01/2016;1400;25.8
25/01/2016;1500;26.8
25/01/2016;1600;28.3
25/01/2016;1700;28.3
25/01/2016;1800;28.1
25/01/2016;1900;28.9
25/01/2016;2000;29.5
25/01/2016;2100;29.1
25/01/2016;2200;26.8
25/01/2016;2300;25.4
26/01/2016;0;24
26/01/2016;100;23.6
26/01/2016;200;22.7
26/01/2016;300;22.2
26/01/2016;400;22
26/01/2016;500;21.9
26/01/2016;600;21.7
26/01/2016;700;21.4
26/01/2016;800;20.5
26/01/2016;900;18.8
26/01/2016;1000;19.5
26/01/2016;1100;22.4
26/01/2016;1200;24
26/01/2016;1300;26.3
26/01/2016;1400;27.1
26/01/2016;1500;27.7
26/01/2016;1600;29.8
26/01/2016;1700;30.5
26/01/2016;1800;30.3
26/01/2016;1900;30.5
26/01/2016;2000;30.4
26/01/2016;2100;27.2
26/01/2016;2200;26.1
26/01/2016;2300;21.8
27/01/2016;0;22.7
27/01/2016;100;22.4
27/01/2016;200;22.9
27/01/2016;300;23.1
27/01/2016;400;22.7
27/01/2016;500;22.8
27/01/2016;600;22.3
27/01/2016;700;21.9
27/01/2016;800;22
27/01/2016;900;21.8
27/01/2016;1000;22.6
27/01/2016;1100;24.7
27/01/2016;1200;26.1
27/01/2016;1300;27.4
27/01/2016;1400;28
27/01/2016;1500;29.1
27/01/2016;1600;30.3
27/01/2016;1700;30.4
27/01/2016;1800;29.4
27/01/2016;1900;29.8
27/01/2016;2000;27.9
27/01/2016;2100;26.7
27/01/2016;2200;25.6
27/01/2016;2300;25.1
28/01/2016;0;25.2
28/01/2016;100;24.7
28/01/2016;200;24.2
28/01/2016;300;21.9
28/01/2016;400;22.1
28/01/2016;500;21.9
28/01/2016;600;22
28/01/2016;700;22
28/01/2016;800;21.5
28/01/2016;900;21.6
28/01/2016;1000;22.2
28/01/2016;1100;23.3
28/01/2016;1200;26.1
28/01/2016;1300;26.5
28/01/2016;1400;27.6
28/01/2016;1500;27.9
28/01/2016;1600;26.2
28/01/2016;1700;28.9
28/01/2016;1800;28
28/01/2016;1900;27.1
28/01/2016;2000;23.3
28/01/2016;2100;22
28/01/2016;2200;22
28/01/2016;2300;22.3
29/01/2016;0;22.3
29/01/2016;100;22.3
29/01/2016;200;21.6
29/01/2016;300;21.2
29/01/2016;400;20.9
29/01/2016;500;20.9
29/01/2016;600;20.4
29/01/2016;700;20.6
29/01/2016;800;20.7
29/01/2016;900;20.8
29/01/2016;1000;21.3
29/01/2016;1100;21.4
29/01/2016;1200;20.5
29/01/2016;1300;21.9
29/01/2016;1400;24.4
29/01/2016;1500;24.1
29/01/2016;1600;24
29/01/2016;1700;27
29/01/2016;1800;27.7
29/01/2016;1900;27.7
29/01/2016;2000;27
29/01/2016;2100;26.5
29/01/2016;2200;25.6
29/01/2016;2300;24.3
30/01/2016;0;23.7
30/01/2016;100;22.9
30/01/2016;200;22.1
30/01/2016;300;21.7
30/01/2016;400;21.2
30/01/2016;500;21
30/01/2016;600;21
30/01/2016;700;20.8
30/01/2016;800;20.5
30/01/2016;900;20.5
30/01/2016;1000;22.1
30/01/2016;1100;23.3
30/01/2016;1200;24.7
30/01/2016;1300;26.1
30/01/2016;1400;28
30/01/2016;1500;28.7
30/01/2016;1600;29.8
30/01/2016;1700;30.2
30/01/2016;1800;30.4
30/01/2016;1900;30.1
30/01/2016;2000;30
30/01/2016;2100;29
30/01/2016;2200;27.3
30/01/2016;2300;25.7
31/01/2016;0;25.1
31/01/2016;100;23.9
31/01/2016;200;23.2
31/01/2016;300;22.3
31/01/2016;400;21.9
31/01/2016;500;21.2
31/01/2016;600;20.7
31/01/2016;700;20.6
31/01/2016;800;20.2
31/01/2016;900;20.3
31/01/2016;1000;22.2
31/01/2016;1100;23.9
31/01/2016;1200;25.4
31/01/2016;1300;26.4
31/01/2016;1400;28.2
31/01/2016;1500;29
31/01/2016;1600;29.9
31/01/2016;1700;30.3
31/01/2016;1800;30.4
31/01/2016;1900;30.6
31/01/2016;2000;30.2
31/01/2016;2100;29.1
31/01/2016;2200;27.9
31/01/2016;2300;26
01/02/2016;0;25.1
01/02/2016;100;24.3
01/02/2016;200;23.6
01/02/2016;300;23.4
01/02/2016;400;22.9
01/02/2016;500;22.8
01/02/2016;600;22.4
01/02/2016;700;21.9
01/02/2016;800;21.3
01/02/2016;900;21.1
01/02/2016;1000;22.3
01/02/2016;1100;23.9
01/02/2016;1200;25.7
01/02/2016;1300;27.4
01/02/2016;1400;28.2
01/02/2016;1500;28.8
01/02/2016;1600;29.3
01/02/2016;1700;30.9
01/02/2016;1800;31.6
01/02/2016;1900;31.9
01/02/2016;2000;31.2
01/02/2016;2100;30.3
01/02/2016;2200;27.5
01/02/2016;2300;27.5
02/02/2016;0;27.6
02/02/2016;100;26.5
02/02/2016;200;25.7
02/02/2016;300;24.4
02/02/2016;400;23.8
02/02/2016;500;23.8
02/02/2016;600;22
02/02/2016;700;22.4
02/02/2016;800;22.4
02/02/2016;900;22.2
02/02/2016;1000;23.7
02/02/2016;1100;25.3
02/02/2016;1200;26.5
02/02/2016;1300;27.9
02/02/2016;1400;29.7
02/02/2016;1500;30.8
02/02/2016;1600;31.9
02/02/2016;1700;32.2
02/02/2016;1800;32.6
02/02/2016;1900;32.6
02/02/2016;2000;29.7
02/02/2016;2100;28.2
02/02/2016;2200;27.3
02/02/2016;2300;27.6
03/02/2016;0;27
03/02/2016;100;26
03/02/2016;200;24.9
03/02/2016;300;24.6
03/02/2016;400;23.9
03/02/2016;500;23.5
03/02/2016;600;23.5
03/02/2016;700;23.2
03/02/2016;800;22.6
03/02/2016;900;22
03/02/2016;1000;23.6
03/02/2016;1100;25.1
03/02/2016;1200;26.5
03/02/2016;1300;27.8
03/02/2016;1400;28.9
03/02/2016;1500;29.3
03/02/2016;1600;30.3
03/02/2016;1700;31
03/02/2016;1800;31.8
03/02/2016;1900;31.5
03/02/2016;2000;30.3
03/02/2016;2100;29.1
03/02/2016;2200;27.1
03/02/2016;2300;27.3
04/02/2016;0;27
04/02/2016;100;25.8
04/02/2016;200;25.8
04/02/2016;300;24.9
04/02/2016;400;24.4
04/02/2016;500;24
04/02/2016;600;23.8
04/02/2016;700;23.4
04/02/2016;800;23.1
04/02/2016;900;22.8
04/02/2016;1000;24
04/02/2016;1100;25.3
04/02/2016;1200;26.5
04/02/2016;1300;27.9
04/02/2016;1400;28.9
04/02/2016;1500;29.2
04/02/2016;1600;30.8
04/02/2016;1700;30.6
04/02/2016;1800;30.6
04/02/2016;1900;28.1
04/02/2016;2000;27.9
04/02/2016;2100;24.9
04/02/2016;2200;22.9
04/02/2016;2300;24.1
05/02/2016;0;24.4
05/02/2016;100;23.9
05/02/2016;200;23.9
05/02/2016;300;23.2
05/02/2016;400;22.9
05/02/2016;500;22.5
05/02/2016;600;22
05/02/2016;700;22
05/02/2016;800;21.5
05/02/2016;900;21.4
05/02/2016;1000;22.2
05/02/2016;1100;23.3
05/02/2016;1200;25.3
05/02/2016;1300;26.5
05/02/2016;1400;28.3
05/02/2016;1500;29.5
05/02/2016;1600;30.4
05/02/2016;1700;30.9
05/02/2016;1800;31
05/02/2016;1900;30.8
05/02/2016;2000;28.5
05/02/2016;2100;28.4
05/02/2016;2200;27.6
05/02/2016;2300;27
06/02/2016;0;26
06/02/2016;100;25.3
06/02/2016;200;24.8
06/02/2016;300;24.3
06/02/2016;400;23.5
06/02/2016;500;23
06/02/2016;600;22.8
06/02/2016;700;22.4
06/02/2016;800;21.7
06/02/2016;900;21.6
06/02/2016;1000;22.2
06/02/2016;1100;25.3
06/02/2016;1200;26.8
06/02/2016;1300;27.9
06/02/2016;1400;29.2
06/02/2016;1500;30.2
06/02/2016;1600;30.6
06/02/2016;1700;31.6
06/02/2016;1800;31.5
06/02/2016;1900;32
06/02/2016;2000;29.5
06/02/2016;2100;29.5
06/02/2016;2200;28.3
06/02/2016;2300;27.4
07/02/2016;0;26.5
07/02/2016;100;25.9
07/02/2016;200;25.2
07/02/2016;300;24.8
07/02/2016;400;24.5
07/02/2016;500;23.9
07/02/2016;600;23.6
07/02/2016;700;23.4
07/02/2016;800;23
07/02/2016;900;22.5
07/02/2016;1000;22.7
07/02/2016;1100;24.9
07/02/2016;1200;26.7
07/02/2016;1300;27.2
07/02/2016;1400;28.5
07/02/2016;1500;29.6
07/02/2016;1600;29.2
07/02/2016;1700;30.9
07/02/2016;1800;30.7
07/02/2016;1900;30.5
07/02/2016;2000;29.8
07/02/2016;2100;28.2
07/02/2016;2200;27.9
07/02/2016;2300;26.8
08/02/2016;0;26.1
08/02/2016;100;25.6
08/02/2016;200;25.1
08/02/2016;300;24.4
08/02/2016;400;23.8
08/02/2016;500;23.8
08/02/2016;600;23.4
08/02/2016;700;23
08/02/2016;800;22.7
08/02/2016;900;22.4
08/02/2016;1000;22.5
08/02/2016;1100;23.6
08/02/2016;1200;24.9
08/02/2016;1300;26
08/02/2016;1400;26
08/02/2016;1500;28.4
08/02/2016;1600;29
08/02/2016;1700;30
08/02/2016;1800;30.3
08/02/2016;1900;30.3
08/02/2016;2000;29.6
08/02/2016;2100;28.4
08/02/2016;2200;27.4
08/02/2016;2300;25.9
09/02/2016;0;24.9
09/02/2016;100;24.1
09/02/2016;200;23.5
09/02/2016;300;22.9
09/02/2016;400;22.2
09/02/2016;500;21.8
09/02/2016;600;21.8
09/02/2016;700;21.3
09/02/2016;800;21.2
09/02/2016;900;20.7
09/02/2016;1000;22.5
09/02/2016;1100;24
09/02/2016;1200;25.7
09/02/2016;1300;27.7
09/02/2016;1400;28.5
09/02/2016;1500;30.1
09/02/2016;1600;30.4
09/02/2016;1700;31.1
09/02/2016;1800;31.2
09/02/2016;1900;31.7
09/02/2016;2000;29.6
09/02/2016;2100;29.4
09/02/2016;2200;28.3
09/02/2016;2300;26.4
10/02/2016;0;26
10/02/2016;100;25.6
10/02/2016;200;25.4
10/02/2016;300;24.7
10/02/2016;400;24.1
10/02/2016;500;23.7
10/02/2016;600;23.3
10/02/2016;700;22.9
10/02/2016;800;22.8
10/02/2016;900;22
10/02/2016;1000;24.5
10/02/2016;1100;25.9
10/02/2016;1200;26.8
10/02/2016;1300;28.4
10/02/2016;1400;29.4
10/02/2016;1500;31.1
10/02/2016;1600;32.5
10/02/2016;1700;32.3
10/02/2016;1800;33
10/02/2016;1900;32.5
10/02/2016;2000;31.7
10/02/2016;2100;31.6
10/02/2016;2200;30
10/02/2016;2300;28.3
11/02/2016;0;27.7
11/02/2016;100;27.8
11/02/2016;200;26.6
11/02/2016;300;26.2
11/02/2016;400;25.5
11/02/2016;500;25.3
11/02/2016;600;24.5
11/02/2016;700;23
11/02/2016;800;22.7
11/02/2016;900;21.9
11/02/2016;1000;23.2
11/02/2016;1100;26.3
11/02/2016;1200;29.1
11/02/2016;1300;30.7
11/02/2016;1400;31.5
11/02/2016;1500;31.6
11/02/2016;1600;32.7
11/02/2016;1700;31.8
11/02/2016;1800;31.6
11/02/2016;1900;32.9
11/02/2016;2000;32.4
11/02/2016;2100;31.2
11/02/2016;2200;28.7
11/02/2016;2300;29.2
12/02/2016;0;27.3
12/02/2016;100;24.2
12/02/2016;200;23.6
12/02/2016;300;22.5
12/02/2016;400;22.4
12/02/2016;500;21.4
12/02/2016;600;21.7
12/02/2016;700;21.6
12/02/2016;800;21.5
12/02/2016;900;21.3
12/02/2016;1000;21.2
12/02/2016;1100;22.6
12/02/2016;1200;24.2
12/02/2016;1300;26.2
12/02/2016;1400;27.8
12/02/2016;1500;29.6
12/02/2016;1600;30
12/02/2016;1700;31
12/02/2016;1800;30.6
12/02/2016;1900;30.6
12/02/2016;2000;28.7
12/02/2016;2100;21.1
12/02/2016;2200;21.4
12/02/2016;2300;21.5
13/02/2016;0;21.8
13/02/2016;100;21.2
13/02/2016;200;21.4
13/02/2016;300;21.5
13/02/2016;400;21.5
13/02/2016;500;21
13/02/2016;600;21
13/02/2016;700;20.8
13/02/2016;800;20.6
13/02/2016;900;20.7
13/02/2016;1000;21
13/02/2016;1100;23.2
13/02/2016;1200;25.2
13/02/2016;1300;26.2
13/02/2016;1400;26.9
13/02/2016;1500;28.1
13/02/2016;1600;28.9
13/02/2016;1700;27
13/02/2016;1800;27.6
13/02/2016;1900;28
13/02/2016;2000;27.3
13/02/2016;2100;26.6
13/02/2016;2200;25.8
13/02/2016;2300;24.5
14/02/2016;0;23.9
14/02/2016;100;23.4
14/02/2016;200;23.3
14/02/2016;300;23
14/02/2016;400;22.6
14/02/2016;500;22.3
14/02/2016;600;22
14/02/2016;700;21.7
14/02/2016;800;21.5
14/02/2016;900;21.8
14/02/2016;1000;23.7
14/02/2016;1100;25
14/02/2016;1200;26.3
14/02/2016;1300;26.9
14/02/2016;1400;28.7
14/02/2016;1500;29.1
14/02/2016;1600;30.4
14/02/2016;1700;31.2
14/02/2016;1800;31.4
14/02/2016;1900;31.1
14/02/2016;2000;30.1
14/02/2016;2100;27.9
14/02/2016;2200;26.5
14/02/2016;2300;24.9
15/02/2016;0;25
15/02/2016;100;24.5
15/02/2016;200;24.5
15/02/2016;300;23.8
15/02/2016;400;24.1
15/02/2016;500;23.7
15/02/2016;600;23.4
15/02/2016;700;23.4
15/02/2016;800;23.3
15/02/2016;900;23.1
15/02/2016;1000;23.8
15/02/2016;1100;25.1
15/02/2016;1200;25.5
15/02/2016;1300;28.2
15/02/2016;1400;27.2
15/02/2016;1500;29.4
15/02/2016;1600;30.2
15/02/2016;1700;31
15/02/2016;1800;31.4
15/02/2016;1900;31.1
15/02/2016;2000;30.4
15/02/2016;2100;29.4
15/02/2016;2200;23.1
15/02/2016;2300;23.1
16/02/2016;0;22.3
16/02/2016;100;22.6
16/02/2016;200;23.2
16/02/2016;300;22.6
16/02/2016;400;21.7
16/02/2016;500;20.9
16/02/2016;600;22
16/02/2016;700;20.8
16/02/2016;800;20.7
16/02/2016;900;20.2
16/02/2016;1000;22.3
16/02/2016;1100;25.5
16/02/2016;1200;27
16/02/2016;1300;28.7
16/02/2016;1400;29.6
16/02/2016;1500;30.7
16/02/2016;1600;30.9
16/02/2016;1700;31.6
16/02/2016;1800;31.9
16/02/2016;1900;31.4
16/02/2016;2000;29.1
16/02/2016;2100;29.3
16/02/2016;2200;27.5
16/02/2016;2300;26.7
17/02/2016;0;26.3
17/02/2016;100;26
17/02/2016;200;25.6
17/02/2016;300;25.4
17/02/2016;400;24.7
17/02/2016;500;24
17/02/2016;600;22.5
17/02/2016;700;22.3
17/02/2016;800;22.7
17/02/2016;900;22.8
17/02/2016;1000;24.6
17/02/2016;1100;26.7
17/02/2016;1200;27.8
17/02/2016;1300;29.3
17/02/2016;1400;30.7
17/02/2016;1500;31.8
17/02/2016;1600;31.9
17/02/2016;1700;32.1
17/02/2016;1800;32
17/02/2016;1900;31.7
17/02/2016;2000;31.6
17/02/2016;2100;30.9
17/02/2016;2200;28.2
17/02/2016;2300;27.7
18/02/2016;0;27.5
18/02/2016;100;27.4
18/02/2016;200;26.8
18/02/2016;300;26.2
18/02/2016;400;25
18/02/2016;500;25.4
18/02/2016;600;25.2
18/02/2016;700;21.4
18/02/2016;800;20.3
18/02/2016;900;20.3
18/02/2016;1000;20
18/02/2016;1100;20.9
18/02/2016;1200;22
18/02/2016;1300;25.2
18/02/2016;1400;26.7
18/02/2016;1500;27.5
18/02/2016;1600;28.4
18/02/2016;1700;28.6
18/02/2016;1800;28.2
18/02/2016;1900;28.9
18/02/2016;2000;28.4
18/02/2016;2100;26.4
18/02/2016;2200;25.9
18/02/2016;2300;25.9
19/02/2016;0;25.5
19/02/2016;100;25.2
19/02/2016;200;24.6
19/02/2016;300;24.2
19/02/2016;400;24
19/02/2016;500;23.8
19/02/2016;600;23.1
19/02/2016;700;22.6
19/02/2016;800;22.5
19/02/2016;900;22.3
19/02/2016;1000;22.6
19/02/2016;1100;23.7
19/02/2016;1200;24.9
19/02/2016;1300;26.3
19/02/2016;1400;27.6
19/02/2016;1500;28
19/02/2016;1600;28.9
19/02/2016;1700;29.5
19/02/2016;1800;30.3
19/02/2016;1900;28.9
19/02/2016;2000;28.2
19/02/2016;2100;27.2
